index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
0,2022-07-23-16:19:53,-88,-85,100,100,-90,-88,100,100,-96,100,100,-78,-79,100,100,-68,100,100,100,100,-84,100,100,-94,-68,41
1,2022-07-23-16:19:58,-80,-72,100,100,-82,-74,100,100,100,100,100,-79,-78,100,100,-55,100,100,100,100,100,100,100,-86,-74,41
2,2022-07-23-16:20:03,-80,-75,100,100,100,-76,100,100,100,100,100,-86,-70,-96,100,-61,100,100,100,100,100,100,100,-89,-59,41
3,2022-07-23-16:20:08,-86,-72,100,100,-77,-76,100,100,100,100,100,-82,-70,100,100,-56,100,100,100,100,100,100,100,-87,-59,41
4,2022-07-23-16:20:13,-86,-72,100,100,-77,-74,100,100,-96,100,100,100,-84,100,100,-55,100,100,100,100,100,100,100,-87,-66,41
5,2022-07-23-16:20:18,-82,-75,100,100,-80,-75,100,100,100,100,100,-89,-71,-98,100,-61,100,100,100,100,100,100,100,-84,-66,41
6,2022-07-23-16:20:23,-82,-76,100,100,100,-73,100,100,100,100,100,-82,-78,100,100,-55,100,100,100,100,100,100,100,-89,-65,41
7,2022-07-23-16:20:28,-84,-71,100,100,-77,-75,100,100,100,100,100,-88,-72,100,100,-62,100,100,100,100,100,100,100,-90,-66,41
8,2022-07-23-16:20:33,-81,-75,100,100,-81,-74,100,100,100,100,100,-82,-72,-97,100,-54,100,100,100,100,100,100,100,-86,-65,41
9,2022-07-23-16:20:38,-81,-71,100,100,-77,-73,100,100,100,100,100,-82,-72,100,100,-62,100,100,100,100,100,100,100,-89,-64,41
10,2022-07-23-16:20:43,-88,-75,100,100,100,-76,100,100,-96,100,100,-81,-72,-96,100,-56,100,100,100,100,100,100,100,-86,-59,41
11,2022-07-23-16:20:48,-88,-71,100,100,-94,-76,100,100,100,100,100,-81,-72,100,100,-56,100,100,100,100,100,100,100,-85,-65,41
12,2022-07-23-16:20:53,-81,-75,100,100,-77,-73,100,100,100,100,100,-88,-86,100,100,-62,100,100,100,100,100,100,100,-89,-59,41
13,2022-07-23-16:20:58,-81,-72,100,100,-81,-73,100,100,100,100,100,-81,-76,100,100,-55,100,100,100,100,100,100,100,-86,-64,41
14,2022-07-23-16:21:03,-87,-71,100,100,-81,-73,100,100,100,100,100,-82,-72,100,100,-62,100,100,100,100,100,100,100,-84,-59,41
15,2022-07-23-16:21:08,-87,-72,100,100,100,-76,100,100,100,100,100,-81,-76,100,100,-62,100,100,100,100,100,100,100,-86,-65,41
16,2022-07-23-16:21:13,-81,-71,100,100,-81,-75,100,100,100,100,100,-82,-72,100,100,-56,100,100,100,100,100,100,100,-85,-63,41
17,2022-07-23-16:21:18,-81,-71,100,100,-77,-76,100,100,100,100,100,-88,-86,100,100,-62,100,100,100,100,100,100,100,-86,-59,41
18,2022-07-23-16:21:23,-81,-71,100,100,-77,-73,100,100,100,100,100,-88,-72,100,100,-55,100,100,100,100,100,100,100,100,-59,41
19,2022-07-23-16:21:28,-88,-75,100,100,-95,-74,100,100,100,100,100,-88,-72,100,100,-55,100,100,100,100,-93,100,100,-86,-65,41
20,2022-07-23-16:21:33,-88,-75,100,100,-77,-73,100,100,100,100,100,-82,-76,100,100,-56,100,100,100,100,100,100,100,-85,-65,41
21,2022-07-23-16:21:38,-87,-72,100,100,-94,-73,100,100,-97,100,100,-88,-72,-96,100,-55,100,100,100,100,100,100,100,100,-59,41
22,2022-07-23-16:21:43,100,-72,100,100,-77,-73,100,100,100,100,100,-88,-72,100,100,-55,100,100,100,100,100,100,100,-86,-59,41
23,2022-07-23-16:21:48,-81,-72,100,100,-95,-76,100,100,100,100,100,-88,-72,100,100,-56,100,100,100,100,-94,100,100,100,-64,41
24,2022-07-23-16:21:53,-88,-74,100,100,-77,-75,100,100,-96,100,100,-82,-72,100,100,100,100,100,100,100,100,100,100,-89,-65,41
25,2022-07-23-16:21:58,-88,-71,100,100,-77,-75,100,100,100,100,100,-88,-86,100,100,-55,100,100,100,100,100,100,100,-89,-63,41
26,2022-07-23-16:22:03,-87,-75,100,100,-77,-74,100,100,100,100,100,-88,-86,100,100,-55,100,100,100,100,-94,100,100,-89,-65,41
27,2022-07-23-16:22:08,-92,-79,100,100,100,-76,100,100,100,100,100,100,-76,100,100,-62,100,100,100,100,100,100,100,-86,-65,41
28,2022-07-23-16:22:13,-87,-71,100,100,-95,-76,100,100,100,100,100,-81,-76,100,100,-56,100,100,100,100,100,100,100,-86,-59,41
29,2022-07-23-16:22:18,-87,-74,100,100,-77,-73,100,100,100,100,100,-82,-76,100,100,-62,100,100,100,100,100,100,100,-84,-59,41
30,2022-07-23-16:22:23,-88,-71,100,100,-82,-73,100,100,100,100,100,-82,-87,-98,100,-56,100,100,100,100,100,100,100,-86,-59,41
31,2022-07-23-16:22:28,-88,-74,100,100,-81,-76,100,100,100,100,100,-81,-86,100,100,-56,100,100,100,100,100,100,100,-85,-64,41
32,2022-07-23-16:22:33,-88,-72,100,100,-81,-73,100,100,100,100,100,-81,-72,100,100,-62,100,100,100,100,100,100,100,100,-59,41
33,2022-07-23-16:22:38,-81,-75,100,100,-82,-73,100,100,100,100,100,-81,-86,100,100,-62,100,100,100,100,100,100,100,-86,-64,41
34,2022-07-23-16:22:43,-81,-71,100,100,100,-75,100,100,100,100,100,-82,-76,100,100,-55,100,100,100,100,100,100,100,100,-65,41
35,2022-07-23-16:22:48,-81,-71,100,100,-81,-75,100,100,100,100,100,-82,-72,100,100,-55,100,100,100,100,100,100,100,-86,-59,41
36,2022-07-23-16:22:53,-81,-74,100,100,-95,-73,100,100,100,100,100,-82,-72,100,100,-55,100,100,100,100,100,100,100,-85,-64,41
37,2022-07-23-16:22:58,-88,-72,100,100,-82,-76,100,100,100,100,100,-82,-76,100,100,-62,100,100,100,100,100,100,100,-89,-64,41
38,2022-07-23-16:23:03,-81,-71,100,100,-77,-76,100,100,100,100,100,-81,-87,100,100,-56,100,100,100,100,100,100,100,-89,-65,41
39,2022-07-23-16:23:08,-81,-74,100,100,-94,-73,100,100,100,100,100,-88,-72,100,100,-62,100,100,100,100,100,100,100,-89,-59,41
40,2022-07-23-16:23:13,-88,-72,100,100,100,-76,100,100,100,100,100,-88,-76,100,100,-56,100,100,100,100,100,100,100,-86,-59,41
41,2022-07-23-16:23:18,-88,-72,100,100,-95,-75,100,100,100,100,100,-81,-87,100,100,-62,100,100,100,100,-95,100,100,-89,-63,41
42,2022-07-23-16:23:23,-81,-74,100,100,-77,-73,100,100,100,100,100,-82,-76,-97,100,-62,100,100,100,100,100,100,100,-85,-59,41
43,2022-07-23-16:23:28,-88,-71,100,100,-82,-76,100,100,100,100,100,-88,-88,100,100,-56,100,100,100,100,100,100,100,-84,-65,41
44,2022-07-23-16:23:33,-88,-74,100,100,-77,-73,100,100,100,100,100,-82,-76,100,100,-62,100,100,100,100,100,100,100,-89,-65,41
45,2022-07-23-16:23:38,-81,-72,100,100,-77,-75,100,100,100,100,100,100,-87,-96,100,-62,100,100,100,100,100,100,100,-86,-65,41
46,2022-07-23-16:23:43,-81,-75,100,100,-77,-73,100,100,100,100,100,-88,-86,100,100,-55,100,100,100,100,100,100,100,-86,-65,41
47,2022-07-23-16:23:48,-88,-75,100,100,-82,-76,100,100,100,100,100,-88,-72,-96,100,100,100,100,100,100,100,100,100,-85,-65,41
48,2022-07-23-16:23:53,100,-71,100,100,-81,-74,100,100,100,100,100,-81,-76,100,100,-55,100,100,100,100,-94,100,100,-89,-65,41
49,2022-07-23-16:23:58,-81,-71,100,100,-81,-73,100,100,-96,100,100,-82,-72,100,100,-62,100,100,100,100,100,100,100,-89,-65,41
50,2022-07-23-16:24:03,-84,-72,100,100,-79,-76,100,100,100,100,100,-81,-76,-99,100,-55,100,100,100,100,100,100,100,-86,-65,41
51,2022-07-23-16:24:08,-81,-71,100,100,-77,-76,100,100,-97,100,100,-82,-87,100,100,-55,100,100,100,100,100,100,100,-89,-64,41
52,2022-07-23-16:24:13,-88,-72,100,100,-77,-73,100,100,100,100,100,-81,-76,100,100,-56,100,100,100,100,100,100,100,-86,-65,41
53,2022-07-23-16:24:18,-88,-72,100,100,-82,-75,100,100,100,100,100,-88,-76,-96,100,-55,100,100,100,100,-93,100,100,-85,-59,41
54,2022-07-23-16:24:23,-88,-72,100,100,-77,-76,100,100,100,100,100,-88,-76,100,100,-56,100,100,100,100,100,100,100,-86,-59,41
55,2022-07-23-16:24:28,-81,-71,100,100,-82,-75,100,100,100,100,100,-81,-91,-96,100,-56,100,100,100,100,-94,100,100,-85,-59,41
56,2022-07-23-16:24:33,-88,-76,100,100,-77,-75,100,100,100,100,100,-88,-76,100,100,-62,100,100,100,100,100,100,100,100,-65,41
57,2022-07-23-16:24:38,-81,-74,100,100,-81,-73,100,100,100,100,100,-88,-76,100,100,-56,100,100,100,100,100,100,100,-85,-59,41
58,2022-07-23-16:24:43,-82,-71,100,100,-77,-76,100,100,100,100,100,-88,-76,100,100,-55,100,100,100,100,100,100,100,-85,-59,41
59,2022-07-23-16:24:48,-88,-75,100,100,-77,-73,100,100,100,100,100,-82,-87,100,100,-55,100,100,100,100,100,100,100,-86,-59,41
