index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification,-69.48
0,2022-07-23-17:46:21,-67,-92,100,100,-96,-91,100,100,100,100,100,-71,-76,100,100,-90,100,100,100,100,100,100,100,-96,-88,47,
1,2022-07-23-17:46:27,-66,-82,100,100,-83,-84,100,100,100,100,100,-62,-70,100,100,-82,100,100,100,100,100,100,100,-87,-72,47,
2,2022-07-23-17:46:31,-71,-79,100,100,-78,-77,100,100,100,100,100,-64,-62,-95,100,-77,100,100,100,100,100,100,100,-82,-71,47,
3,2022-07-23-17:46:37,-75,-89,100,100,-79,-81,100,100,100,100,100,-62,-62,-96,100,-86,100,100,100,100,100,100,100,-84,-72,47,
4,2022-07-23-17:46:41,-66,-80,100,100,-84,-79,100,100,100,100,100,-71,-63,100,100,-87,100,100,100,100,100,100,100,-81,-76,47,
5,2022-07-23-17:46:46,-66,-79,100,100,-78,-79,100,100,100,100,100,-62,-63,-95,100,-78,100,100,100,100,100,100,100,-89,-73,47,
6,2022-07-23-17:46:52,-70,-87,100,100,-84,-77,100,100,100,100,100,-62,-63,-94,100,-78,100,100,100,100,100,100,100,-82,-70,47,
7,2022-07-23-17:46:56,-70,-80,100,100,-94,-77,100,100,100,100,100,-71,-77,100,100,-78,100,100,100,100,100,100,100,-82,-70,47,
8,2022-07-23-17:47:01,-74,-87,100,100,-78,-79,100,100,100,100,100,-62,-63,100,100,-87,100,100,100,100,100,100,100,-82,-76,47,
9,2022-07-23-17:47:06,-70,-79,100,100,-84,-77,100,100,100,100,100,-62,-63,100,100,-78,100,100,100,100,100,100,100,-81,-73,47,
10,2022-07-23-17:47:12,-75,-87,100,100,100,-79,100,100,100,100,100,-62,-77,100,100,-78,100,100,100,100,100,100,100,-82,-70,47,
11,2022-07-23-17:47:16,-66,-80,100,100,-78,-79,100,100,100,100,100,-71,-63,100,100,-78,100,100,100,100,100,100,100,-81,-73,47,
12,2022-07-23-17:47:21,-66,-80,100,100,-78,-77,100,100,100,100,100,-62,-63,100,100,-78,100,100,100,100,100,100,100,-81,-70,47,
13,2022-07-23-17:47:26,-70,-87,100,100,-94,-78,100,100,100,100,100,-62,-77,-95,100,-87,100,100,100,100,100,100,100,-82,-76,47,
14,2022-07-23-17:47:31,-70,-87,100,100,-94,-79,100,100,100,100,100,-71,-63,-95,100,-78,100,100,100,100,100,100,100,-81,-73,47,
15,2022-07-23-17:47:36,-70,-79,100,100,-78,-77,100,100,100,100,100,-70,-63,100,100,-78,100,100,100,100,100,100,100,-82,-76,47,
16,2022-07-23-17:47:41,-75,-87,100,100,-78,-79,100,100,100,100,100,-71,-77,100,100,-87,100,100,100,100,100,100,100,-81,-76,47,
17,2022-07-23-17:47:46,-67,-80,100,100,-78,-79,100,100,100,100,100,-62,-64,-95,100,-78,100,100,100,100,100,100,100,-81,-76,47,
18,2022-07-23-17:47:51,-75,-84,100,100,-84,-78,100,100,100,100,100,-71,-77,100,100,-78,100,100,100,100,100,100,100,-89,-76,47,
19,2022-07-23-17:47:56,-70,-80,100,100,-84,-79,100,100,100,100,100,-71,-63,100,100,-78,100,100,100,100,100,100,100,-90,-70,47,
20,2022-07-23-17:48:01,-76,-79,100,100,-93,-79,100,100,100,100,100,-62,-77,-94,100,-78,100,100,100,100,100,100,100,-89,-70,47,
21,2022-07-23-17:48:07,-75,-87,100,100,-94,-79,100,100,100,100,100,-71,-63,100,100,-87,100,100,100,100,100,100,100,-81,-73,47,
22,2022-07-23-17:48:11,100,-79,100,100,-78,-79,100,100,100,100,100,-62,-63,-95,100,100,100,100,100,100,100,100,100,-89,-73,47,
23,2022-07-23-17:48:17,-66,-87,100,100,-94,-77,100,100,100,100,100,-62,-63,100,100,-78,100,100,100,100,100,100,100,-81,-73,47,
24,2022-07-23-17:48:21,-66,-85,100,100,-78,-79,100,100,100,100,100,-71,-63,100,100,-87,100,100,100,100,100,100,100,-82,-73,47,
25,2022-07-23-17:48:26,-70,-79,100,100,-78,-79,100,100,100,100,100,-62,-77,100,100,-87,100,100,100,100,100,100,100,-82,-76,47,
26,2022-07-23-17:48:31,-66,-87,100,100,-84,-79,100,100,100,100,100,-62,-63,100,100,-87,100,100,100,100,100,100,100,-82,-73,47,
27,2022-07-23-17:48:36,-66,-79,100,100,-78,-78,100,100,100,100,100,-62,-63,-95,100,-87,100,100,100,100,100,100,100,-81,-70,47,
28,2022-07-23-17:48:41,100,-87,100,100,-84,-78,100,100,100,100,100,-71,100,100,100,-78,100,100,100,100,100,100,100,-82,-73,47,
29,2022-07-23-17:48:46,-66,-80,100,100,-78,-79,100,100,100,100,100,-62,-63,100,100,-78,100,100,100,100,100,100,100,-89,-73,47,
30,2022-07-23-17:48:51,-70,-79,100,100,-78,-79,100,100,100,100,100,-62,-63,100,100,-78,100,100,100,100,100,100,100,-89,-70,47,
31,2022-07-23-17:48:57,-66,-87,100,100,-78,-77,100,100,100,100,100,-63,-63,100,100,-78,100,100,100,100,100,100,100,100,-73,47,
32,2022-07-23-17:49:01,-70,-79,100,100,-78,-79,100,100,100,100,100,-62,-63,-95,100,-87,100,100,100,100,100,100,100,-82,-76,47,
33,2022-07-23-17:49:06,-66,-80,100,100,-78,-77,100,100,100,100,100,-71,-77,-95,100,-87,100,100,100,100,100,100,100,-82,-76,47,
34,2022-07-23-17:49:11,-66,-80,100,100,-78,-79,100,100,100,100,100,-71,-77,100,100,-87,100,100,100,100,100,100,100,100,-73,47,
35,2022-07-23-17:49:16,-70,-87,100,100,-84,-77,100,100,100,100,100,-62,-77,100,100,-87,100,100,100,100,100,100,100,-80,-73,47,
36,2022-07-23-17:49:21,-70,-80,100,100,-84,-77,100,100,100,100,100,-62,-63,100,100,-78,100,100,100,100,100,100,100,-81,-73,47,
37,2022-07-23-17:49:26,-70,-79,100,100,-78,-77,100,100,100,100,100,-71,-63,-94,100,100,100,100,100,100,100,100,100,-89,-76,47,
38,2022-07-23-17:49:31,-75,-87,100,100,-78,-78,100,100,100,100,100,-62,-77,-95,100,-87,100,100,100,100,100,100,100,-82,-70,47,
39,2022-07-23-17:49:36,-74,-87,100,100,-94,-79,100,100,100,100,100,-70,-63,100,100,-78,100,100,100,100,100,100,100,-81,-70,47,
40,2022-07-23-17:49:41,-75,-79,100,100,-78,-79,100,100,100,100,100,-62,-63,100,100,-78,100,100,100,100,100,100,100,-89,-76,47,
41,2022-07-23-17:49:46,-66,-87,100,100,-84,-79,100,100,100,100,100,-62,-63,100,100,-78,100,100,100,100,100,100,100,-81,-73,47,
42,2022-07-23-17:49:51,-70,-87,100,100,-94,-77,100,100,100,100,100,-71,-77,100,100,-87,100,100,100,100,100,100,100,-82,-70,47,
43,2022-07-23-17:49:56,-66,-87,100,100,-84,-76,100,100,100,100,100,-71,-77,-95,100,-87,100,100,100,100,100,100,100,-81,-70,47,
44,2022-07-23-17:50:02,-75,-87,100,100,-83,-78,100,100,100,100,100,-62,-64,100,100,-87,100,100,100,100,100,100,100,-82,-78,47,
45,2022-07-23-17:50:06,-66,-80,100,100,-84,-79,100,100,100,100,100,-70,-77,100,100,-78,100,100,100,100,100,100,100,-80,-77,47,
46,2022-07-23-17:50:11,-70,-79,100,100,100,-77,100,100,100,100,100,-63,-63,100,100,-78,100,100,100,100,100,100,100,-82,-73,47,
47,2022-07-23-17:50:16,-70,-79,100,100,100,-77,100,100,100,100,100,-62,-63,100,100,-78,100,100,100,100,100,100,100,-82,-73,47,
48,2022-07-23-17:50:21,-66,-87,100,100,-83,-79,100,100,100,100,100,-71,-77,100,100,-78,100,100,100,100,100,100,100,-82,-73,47,
49,2022-07-23-17:50:26,-70,-87,100,100,-84,-77,100,100,100,100,100,-63,-77,100,100,-78,100,100,100,100,100,100,100,-89,-70,47,
50,2022-07-23-17:50:31,-75,-80,100,100,-84,-79,100,100,100,100,100,-71,-64,100,100,-78,100,100,100,100,100,100,100,-81,-73,47,
51,2022-07-23-17:50:37,-75,100,100,100,-84,-79,100,100,100,100,100,-62,-63,-95,100,-87,100,100,100,100,100,100,100,-81,-73,47,
52,2022-07-23-17:50:41,-70,-79,100,100,-78,-77,100,100,100,100,100,-71,-63,100,100,-78,100,100,100,100,100,100,100,-82,-73,47,
53,2022-07-23-17:50:46,-66,-80,100,100,-84,-79,100,100,100,100,100,-62,-77,100,100,-78,100,100,100,100,100,100,100,-90,-76,47,
54,2022-07-23-17:50:51,-75,-79,100,100,-78,-79,100,100,100,100,100,-62,-63,100,100,-78,100,100,100,100,100,100,100,-89,-73,47,
55,2022-07-23-17:50:56,-70,-87,100,100,-84,-79,100,100,100,100,100,-62,-64,100,100,-78,100,100,100,100,100,100,100,-82,-75,47,
56,2022-07-23-17:51:01,-70,-79,100,100,-78,-77,100,100,100,100,100,-71,-77,100,100,-78,100,100,100,100,100,100,100,-82,-73,47,
